source_type,language,event_date,label_gpt
stackoverflow,javascript,2023,web frontend
stackoverflow,scala,2025,security
stackoverflow,swift,2024,mobile
stackoverflow,c,2025,embedded
stackoverflow,typescript,2024,mobile
stackoverflow,javascript,2024,mobile
stackoverflow,javascript,2023,web frontend
stackoverflow,lua,2024,developer tools
stackoverflow,perl,2025,developer tools
stackoverflow,c++,2025,developer tools
stackoverflow,r,2025,data_ai
stackoverflow,lua,2023,developer tools
stackoverflow,python,2023,developer tools
stackoverflow,lua,2024,embedded
stackoverflow,c++,2024,embedded
stackoverflow,dart,2024,mobile
stackoverflow,java,2023,mobile
stackoverflow,kotlin,2023,mobile
stackoverflow,python,2023,devops_cloud
stackoverflow,scala,2023,developer tools
stackoverflow,java,2023,security
stackoverflow,rust,2025,developer tools
stackoverflow,swift,2024,mobile
stackoverflow,php,2025,web backend
stackoverflow,c#,2025,developer tools
stackoverflow,scala,2023,developer tools
stackoverflow,r,2024,data_ai
stackoverflow,lua,2025,developer tools
stackoverflow,c++,2023,developer tools
stackoverflow,c,2023,developer tools
stackoverflow,ruby,2025,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,c++,2023,embedded
stackoverflow,php,2024,web backend
stackoverflow,perl,2025,devops_cloud
stackoverflow,kotlin,2023,mobile
stackoverflow,javascript,2023,data_ai
stackoverflow,typescript,2024,web frontend
stackoverflow,c#,2025,developer tools
stackoverflow,java,2024,web backend
stackoverflow,javascript,2023,testing_qa
stackoverflow,scala,2025,data_ai
stackoverflow,lua,2024,developer tools
stackoverflow,python,2023,web backend
stackoverflow,go,2024,data_ai
stackoverflow,python,2025,data_ai
stackoverflow,php,2024,devops_cloud
stackoverflow,rust,2024,embedded
stackoverflow,go,2023,devops_cloud
stackoverflow,scala,2023,devops_cloud
stackoverflow,rust,2024,blockchain
stackoverflow,python,2025,developer tools
stackoverflow,typescript,2023,web frontend
stackoverflow,go,2024,developer tools
stackoverflow,kotlin,2025,mobile
stackoverflow,typescript,2023,web frontend
stackoverflow,perl,2024,developer tools
stackoverflow,c++,2024,web backend
stackoverflow,rust,2023,data_ai
stackoverflow,c++,2024,developer tools
stackoverflow,dart,2025,mobile
stackoverflow,javascript,2024,web backend
stackoverflow,c#,2025,developer tools
stackoverflow,kotlin,2025,developer tools
stackoverflow,dart,2025,mobile
stackoverflow,c++,2023,embedded
stackoverflow,perl,2025,embedded
stackoverflow,swift,2025,mobile
stackoverflow,r,2024,data_ai
stackoverflow,lua,2025,developer tools
stackoverflow,php,2025,web backend
stackoverflow,rust,2025,embedded
stackoverflow,lua,2024,game
stackoverflow,python,2023,devops_cloud
stackoverflow,c,2024,embedded
stackoverflow,python,2024,embedded
stackoverflow,go,2023,devops_cloud
stackoverflow,c,2023,developer tools
stackoverflow,c,2024,developer tools
stackoverflow,swift,2024,embedded
stackoverflow,java,2023,developer tools
stackoverflow,swift,2023,mobile
stackoverflow,perl,2023,data_ai
stackoverflow,r,2025,data_ai
stackoverflow,kotlin,2024,developer tools
stackoverflow,c#,2024,data_ai
stackoverflow,java,2025,security
stackoverflow,typescript,2025,developer tools
stackoverflow,perl,2024,developer tools
stackoverflow,c++,2025,developer tools
stackoverflow,go,2025,web backend
stackoverflow,python,2025,testing_qa
stackoverflow,ruby,2025,web backend
stackoverflow,r,2023,data_ai
stackoverflow,javascript,2023,web frontend
stackoverflow,c,2024,embedded
stackoverflow,kotlin,2025,mobile
stackoverflow,r,2023,data_ai
stackoverflow,typescript,2024,web frontend
stackoverflow,javascript,2024,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,php,2025,web backend
stackoverflow,rust,2024,web backend
stackoverflow,go,2025,developer tools
stackoverflow,perl,2023,data_ai
stackoverflow,perl,2023,web backend
stackoverflow,swift,2023,mobile
stackoverflow,c#,2024,developer tools
stackoverflow,c,2025,embedded
stackoverflow,php,2024,web backend
stackoverflow,perl,2024,data_ai
stackoverflow,c#,2025,web backend
stackoverflow,perl,2023,developer tools
stackoverflow,go,2024,web frontend
stackoverflow,java,2023,mobile
stackoverflow,kotlin,2023,mobile
stackoverflow,lua,2024,web backend
stackoverflow,c#,2024,game
stackoverflow,dart,2023,mobile
stackoverflow,c#,2025,developer tools
stackoverflow,ruby,2024,web backend
stackoverflow,typescript,2025,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,go,2023,developer tools
stackoverflow,kotlin,2025,developer tools
stackoverflow,javascript,2024,web backend
stackoverflow,go,2024,web backend
stackoverflow,r,2024,developer tools
stackoverflow,javascript,2025,web frontend
stackoverflow,java,2025,testing_qa
stackoverflow,java,2023,developer tools
stackoverflow,swift,2023,developer tools
stackoverflow,java,2023,web backend
stackoverflow,r,2023,data_ai
stackoverflow,c++,2023,developer tools
stackoverflow,c++,2024,embedded
stackoverflow,python,2024,embedded
stackoverflow,scala,2023,testing_qa
stackoverflow,dart,2024,mobile
stackoverflow,c,2023,iot
stackoverflow,java,2024,mobile
stackoverflow,kotlin,2023,embedded
stackoverflow,perl,2023,developer tools
stackoverflow,c++,2025,data_ai
stackoverflow,rust,2025,developer tools
stackoverflow,c++,2025,embedded
stackoverflow,c#,2023,web backend
stackoverflow,typescript,2025,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,swift,2023,web frontend
stackoverflow,perl,2023,data_ai
stackoverflow,go,2025,data_ai
stackoverflow,c++,2024,embedded
stackoverflow,go,2023,web backend
stackoverflow,swift,2024,mobile
stackoverflow,c#,2025,data_ai
stackoverflow,kotlin,2025,web backend
stackoverflow,go,2025,web backend
stackoverflow,lua,2023,developer tools
stackoverflow,lua,2025,developer tools
stackoverflow,python,2025,security
stackoverflow,rust,2025,data_ai
stackoverflow,c#,2023,web backend
stackoverflow,c++,2025,data_ai
stackoverflow,swift,2025,mobile
stackoverflow,dart,2025,mobile
stackoverflow,swift,2024,mobile
stackoverflow,r,2024,data_ai
stackoverflow,r,2024,developer tools
stackoverflow,java,2023,developer tools
stackoverflow,python,2023,testing_qa
stackoverflow,java,2025,developer tools
stackoverflow,kotlin,2025,developer tools
stackoverflow,dart,2025,mobile
stackoverflow,kotlin,2025,web frontend
stackoverflow,go,2025,web backend
stackoverflow,perl,2024,developer tools
stackoverflow,lua,2024,developer tools
stackoverflow,lua,2025,embedded
stackoverflow,swift,2023,data_ai
stackoverflow,c#,2023,embedded
stackoverflow,typescript,2023,web frontend
stackoverflow,scala,2023,developer tools
stackoverflow,go,2024,web backend
stackoverflow,perl,2023,developer tools
stackoverflow,c++,2025,developer tools
stackoverflow,c++,2023,embedded
stackoverflow,c,2023,embedded
stackoverflow,lua,2023,embedded
stackoverflow,c,2025,embedded
stackoverflow,javascript,2023,web frontend
stackoverflow,rust,2024,embedded
stackoverflow,ruby,2025,web backend
stackoverflow,java,2025,data_ai
stackoverflow,c,2025,embedded
stackoverflow,c,2025,embedded
stackoverflow,go,2025,developer tools
stackoverflow,java,2023,mobile
stackoverflow,python,2024,devops_cloud
stackoverflow,ruby,2023,developer tools
stackoverflow,go,2023,web backend
stackoverflow,typescript,2025,web frontend
stackoverflow,php,2023,web backend
stackoverflow,r,2025,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,swift,2025,mobile
stackoverflow,java,2025,developer tools
stackoverflow,c#,2025,web frontend
stackoverflow,go,2023,mobile
stackoverflow,ruby,2023,devops_cloud
stackoverflow,kotlin,2025,mobile
stackoverflow,c#,2024,security
stackoverflow,lua,2024,data_ai
stackoverflow,scala,2025,data_ai
stackoverflow,kotlin,2023,mobile
stackoverflow,c++,2024,embedded
stackoverflow,lua,2023,developer tools
stackoverflow,python,2025,data_ai
stackoverflow,typescript,2023,web frontend
stackoverflow,swift,2025,mobile
stackoverflow,php,2025,web backend
stackoverflow,java,2024,web backend
stackoverflow,swift,2024,embedded
stackoverflow,dart,2024,mobile
stackoverflow,python,2024,developer tools
stackoverflow,ruby,2025,web backend
stackoverflow,javascript,2025,web frontend
stackoverflow,r,2023,data_ai
stackoverflow,javascript,2023,web frontend
stackoverflow,lua,2025,game
stackoverflow,python,2024,game
stackoverflow,php,2025,developer tools
stackoverflow,python,2024,web backend
stackoverflow,c#,2023,data_ai
stackoverflow,swift,2023,data_ai
stackoverflow,python,2025,developer tools
stackoverflow,java,2023,devops_cloud
stackoverflow,kotlin,2025,developer tools
stackoverflow,typescript,2025,web frontend
stackoverflow,javascript,2025,web frontend
stackoverflow,swift,2024,mobile
stackoverflow,lua,2025,developer tools
stackoverflow,rust,2024,developer tools
stackoverflow,python,2025,testing_qa
stackoverflow,kotlin,2024,mobile
stackoverflow,php,2024,data_ai
stackoverflow,c#,2023,devops_cloud
stackoverflow,lua,2024,developer tools
stackoverflow,r,2023,data_ai
stackoverflow,java,2023,web backend
stackoverflow,java,2023,web backend
stackoverflow,scala,2023,web backend
stackoverflow,javascript,2023,web backend
stackoverflow,c,2024,embedded
stackoverflow,perl,2025,embedded
stackoverflow,kotlin,2025,web backend
stackoverflow,java,2024,testing_qa
stackoverflow,kotlin,2024,testing_qa
stackoverflow,r,2024,data_ai
stackoverflow,r,2024,data_ai
stackoverflow,kotlin,2024,embedded
stackoverflow,php,2025,web frontend
stackoverflow,swift,2025,web frontend
stackoverflow,kotlin,2025,developer tools
stackoverflow,scala,2024,data_ai
stackoverflow,python,2023,developer tools
stackoverflow,java,2023,mobile
stackoverflow,r,2025,data_ai
stackoverflow,go,2023,web backend
stackoverflow,c#,2023,web backend
stackoverflow,swift,2025,mobile
stackoverflow,c#,2025,enterprise
stackoverflow,ruby,2025,devops_cloud
stackoverflow,typescript,2025,web frontend
stackoverflow,java,2024,developer tools
stackoverflow,java,2023,testing_qa
stackoverflow,kotlin,2023,developer tools
stackoverflow,python,2025,devops_cloud
stackoverflow,c#,2023,mobile
stackoverflow,c#,2024,devops_cloud
stackoverflow,ruby,2023,web frontend
stackoverflow,c#,2025,embedded
stackoverflow,python,2025,data_ai
stackoverflow,ruby,2025,developer tools
stackoverflow,swift,2024,web frontend
stackoverflow,dart,2024,developer tools
stackoverflow,kotlin,2024,developer tools
stackoverflow,swift,2023,mobile
stackoverflow,c++,2023,embedded
stackoverflow,ruby,2023,devops_cloud
stackoverflow,typescript,2024,web frontend
stackoverflow,php,2023,web backend
stackoverflow,javascript,2025,web frontend
stackoverflow,java,2024,mobile
stackoverflow,rust,2024,developer tools
stackoverflow,go,2024,web backend
stackoverflow,c#,2023,data_ai
stackoverflow,kotlin,2025,data_ai
stackoverflow,ruby,2024,web backend
stackoverflow,ruby,2025,developer tools
stackoverflow,c,2024,testing_qa
stackoverflow,javascript,2024,web backend
stackoverflow,typescript,2024,web frontend
stackoverflow,c,2025,developer tools
stackoverflow,ruby,2023,web backend
stackoverflow,kotlin,2025,mobile
stackoverflow,scala,2025,data_ai
stackoverflow,r,2023,data_ai
stackoverflow,kotlin,2024,mobile
stackoverflow,ruby,2025,developer tools
stackoverflow,lua,2024,developer tools
stackoverflow,java,2024,testing_qa
stackoverflow,c++,2025,developer tools
stackoverflow,lua,2025,developer tools
stackoverflow,dart,2024,mobile
stackoverflow,java,2024,web backend
stackoverflow,python,2025,data_ai
stackoverflow,php,2024,data_ai
stackoverflow,rust,2025,embedded
stackoverflow,ruby,2024,web backend
stackoverflow,typescript,2024,web frontend
stackoverflow,javascript,2024,web frontend
stackoverflow,c++,2025,developer tools
stackoverflow,perl,2023,developer tools
stackoverflow,c,2023,developer tools
stackoverflow,go,2025,developer tools
stackoverflow,go,2023,iot
stackoverflow,lua,2025,game
stackoverflow,lua,2024,embedded
stackoverflow,swift,2023,mobile
stackoverflow,c++,2024,developer tools
stackoverflow,ruby,2024,web frontend
stackoverflow,r,2024,data_ai
stackoverflow,php,2025,web backend
stackoverflow,javascript,2025,web frontend
stackoverflow,javascript,2024,data_ai
stackoverflow,c,2024,embedded
stackoverflow,c,2023,embedded
stackoverflow,lua,2023,embedded
stackoverflow,perl,2023,web backend
stackoverflow,scala,2024,developer tools
stackoverflow,php,2023,web backend
stackoverflow,dart,2023,embedded
stackoverflow,python,2025,data_ai
stackoverflow,r,2024,data_ai
stackoverflow,go,2024,devops_cloud
stackoverflow,php,2024,web backend
stackoverflow,python,2023,data_ai
stackoverflow,java,2024,devops_cloud
stackoverflow,kotlin,2024,devops_cloud
stackoverflow,c++,2025,embedded
stackoverflow,rust,2024,developer tools
stackoverflow,r,2024,developer tools
stackoverflow,dart,2025,mobile
stackoverflow,php,2025,devops_cloud
stackoverflow,r,2025,data_ai
stackoverflow,lua,2023,developer tools
stackoverflow,java,2024,security
stackoverflow,typescript,2023,developer tools
stackoverflow,r,2025,data_ai
stackoverflow,lua,2024,embedded
stackoverflow,dart,2023,developer tools
stackoverflow,java,2024,web backend
stackoverflow,c++,2023,embedded
stackoverflow,php,2023,devops_cloud
stackoverflow,r,2023,data_ai
stackoverflow,c#,2025,developer tools
stackoverflow,c,2025,embedded
stackoverflow,c#,2024,game
stackoverflow,c#,2024,game
stackoverflow,kotlin,2023,web backend
stackoverflow,r,2025,data_ai
stackoverflow,dart,2023,mobile
stackoverflow,typescript,2023,web frontend
stackoverflow,javascript,2023,web frontend
stackoverflow,lua,2025,developer tools
stackoverflow,kotlin,2024,developer tools
stackoverflow,javascript,2025,mobile
stackoverflow,swift,2025,mobile
stackoverflow,c#,2023,web backend
stackoverflow,dart,2024,mobile
stackoverflow,java,2025,embedded
stackoverflow,scala,2025,embedded
stackoverflow,go,2024,devops_cloud
stackoverflow,c#,2023,embedded
stackoverflow,c#,2025,data_ai
stackoverflow,scala,2024,data_ai
stackoverflow,r,2025,developer tools
stackoverflow,java,2024,web backend
stackoverflow,perl,2024,developer tools
stackoverflow,go,2025,web backend
stackoverflow,go,2023,web backend
stackoverflow,perl,2023,developer tools
stackoverflow,javascript,2024,web frontend
stackoverflow,php,2023,security
stackoverflow,c,2024,embedded
stackoverflow,dart,2024,mobile
stackoverflow,c#,2025,developer tools
stackoverflow,kotlin,2025,mobile
stackoverflow,lua,2024,developer tools
stackoverflow,perl,2023,web backend
stackoverflow,perl,2023,testing_qa
stackoverflow,c#,2024,devops_cloud
stackoverflow,swift,2023,mobile
stackoverflow,c++,2025,developer tools
stackoverflow,javascript,2025,web frontend
stackoverflow,go,2023,data_ai
stackoverflow,rust,2023,data_ai
stackoverflow,typescript,2024,web frontend
stackoverflow,c++,2024,developer tools
stackoverflow,kotlin,2024,security
stackoverflow,javascript,2025,mobile
stackoverflow,scala,2023,devops_cloud
stackoverflow,kotlin,2024,web frontend
stackoverflow,perl,2024,developer tools
stackoverflow,php,2024,testing_qa
stackoverflow,go,2024,developer tools
stackoverflow,python,2024,data_ai
stackoverflow,python,2025,data_ai
stackoverflow,c,2023,developer tools
stackoverflow,c++,2025,developer tools
stackoverflow,lua,2024,developer tools
stackoverflow,php,2023,web backend
stackoverflow,lua,2024,developer tools
stackoverflow,dart,2024,mobile
stackoverflow,go,2023,developer tools
stackoverflow,rust,2024,developer tools
stackoverflow,javascript,2025,web frontend
stackoverflow,c++,2023,data_ai
stackoverflow,kotlin,2024,data_ai
stackoverflow,c#,2024,game
stackoverflow,scala,2024,embedded
stackoverflow,typescript,2024,web frontend
stackoverflow,c#,2024,game
stackoverflow,perl,2025,developer tools
stackoverflow,python,2025,web backend
stackoverflow,go,2024,devops_cloud
stackoverflow,kotlin,2024,developer tools
stackoverflow,kotlin,2025,data_ai
stackoverflow,kotlin,2024,mobile
stackoverflow,scala,2023,data_ai
stackoverflow,c++,2025,developer tools
stackoverflow,kotlin,2024,mobile
stackoverflow,scala,2024,data_ai
stackoverflow,swift,2025,developer tools
stackoverflow,dart,2025,mobile
stackoverflow,dart,2025,mobile
stackoverflow,c,2023,embedded
stackoverflow,php,2024,web backend
stackoverflow,c++,2024,embedded
stackoverflow,scala,2025,developer tools
stackoverflow,go,2023,security
stackoverflow,swift,2024,mobile
stackoverflow,r,2025,data_ai
stackoverflow,swift,2025,embedded
stackoverflow,rust,2025,embedded
stackoverflow,java,2024,mobile
stackoverflow,kotlin,2024,mobile
stackoverflow,typescript,2024,web frontend
stackoverflow,swift,2023,mobile
stackoverflow,dart,2025,mobile
stackoverflow,ruby,2025,web backend
stackoverflow,python,2023,security
stackoverflow,typescript,2023,web frontend
stackoverflow,javascript,2023,web frontend
